round,question_id,answer_id,question_type,question,answer,num_vote,num_char,num_music,num_cp,num_doujin,num_male,num_female,source_file
11,21041,2104105,Multiple,在创作过程中遇到过什么样的困难？,缺少好用的线上发布或销售渠道,508,488,367,380,67,362,146,data_raw/cn_official/round_11/conditions/q21041_a2104105.json
11,21041,2104106,Multiple,在创作过程中遇到过什么样的困难？,发布后缺乏关注无人问津,1497,1455,1180,1198,194,1049,448,data_raw/cn_official/round_11/conditions/q21041_a2104106.json
11,21041,2104107,Multiple,在创作过程中遇到过什么样的困难？,周边氛围对创作非常不友好,476,456,366,372,68,334,142,data_raw/cn_official/round_11/conditions/q21041_a2104107.json
11,21041,2104108,Multiple,在创作过程中遇到过什么样的困难？,经济上难以维持,652,631,489,506,83,479,173,data_raw/cn_official/round_11/conditions/q21041_a2104108.json
11,21041,2104109,Multiple,在创作过程中遇到过什么样的困难？,其它,720,697,516,540,64,605,115,data_raw/cn_official/round_11/conditions/q21041_a2104109.json
11,21051,2105101,Input,您认为在创作过程中遇到过的各种困难，可以如何得到改善？（如，印刷生产方面的建议和帮助、更好的同人作品发布平台，等等）,,0,0,0,0,0,0,0,data_raw/cn_official/round_11/conditions/q21051_a2105101.json
11,21061,2106101,Input,您认为您需要/希望获得来自平台方面的何种帮助？（如建立新的推荐作品的渠道等）（如果认为现在状况很好可以写现状很好）,,0,0,0,0,0,0,0,data_raw/cn_official/round_11/conditions/q21061_a2106101.json
11,21071,2107101,Single,基于线下的同人展会对您来说意义如何？,非常重要，是作品销量的大头所在,549,531,415,418,70,410,139,data_raw/cn_official/round_11/conditions/q21071_a2107101.json
11,21071,2107102,Single,基于线下的同人展会对您来说意义如何？,有一定的参展需求,1426,1382,1111,1139,160,1077,349,data_raw/cn_official/round_11/conditions/q21071_a2107102.json
11,21071,2107103,Single,基于线下的同人展会对您来说意义如何？,可有可无，随缘参加,2227,2167,1728,1742,256,1705,522,data_raw/cn_official/round_11/conditions/q21071_a2107103.json
11,21071,2107104,Single,基于线下的同人展会对您来说意义如何？,从不参加,790,768,606,593,95,623,167,data_raw/cn_official/round_11/conditions/q21071_a2107104.json
11,22011,2201101,Single,您玩过STG正作吗？,玩过,7427,7223,6140,5756,874,6516,911,data_raw/cn_official/round_11/conditions/q22011_a2201101.json
11,22011,2201102,Single,您玩过STG正作吗？,没玩过,692,665,464,495,50,550,142,data_raw/cn_official/round_11/conditions/q22011_a2201102.json
11,22021,2202101,Single,您以什么为目标游玩STG？,我只想体验游戏流程和视听表现,3860,3741,3192,3017,444,3350,510,data_raw/cn_official/round_11/conditions/q22021_a2202101.json
11,22021,2202102,Single,您以什么为目标游玩STG？,我想通关游戏,2455,2401,2031,1887,307,2182,273,data_raw/cn_official/round_11/conditions/q22021_a2202102.json
11,22021,2202103,Single,您以什么为目标游玩STG？,我想挑战游戏的高难度,902,878,744,701,96,807,95,data_raw/cn_official/round_11/conditions/q22021_a2202103.json
11,22021,2202104,Single,您以什么为目标游玩STG？,我想挑战游戏的neta挑战,158,153,129,107,23,134,24,data_raw/cn_official/round_11/conditions/q22021_a2202104.json
11,22021,2202105,Single,您以什么为目标游玩STG？,我想挑战游戏的最高得分,39,37,33,31,3,33,6,data_raw/cn_official/round_11/conditions/q22021_a2202105.json
11,22031,2203101,Single,您玩过旧作吗？,玩过且已有一部或以上的作品通关,1749,1701,1424,1346,206,1493,256,data_raw/cn_official/round_11/conditions/q22031_a2203101.json
11,22031,2203102,Single,您玩过旧作吗？,玩过,1558,1514,1276,1187,172,1339,219,data_raw/cn_official/round_11/conditions/q22031_a2203102.json
11,22031,2203103,Single,您玩过旧作吗？,没玩过,4792,4653,3887,3699,544,4220,572,data_raw/cn_official/round_11/conditions/q22031_a2203103.json
11,22041,2204101,Single,您玩过FTG作（单人）吗？,玩过,5698,5548,4741,4489,698,5024,674,data_raw/cn_official/round_11/conditions/q22041_a2204101.json
11,22041,2204102,Single,您玩过FTG作（单人）吗？,没玩过,2392,2312,1839,1736,223,2022,370,data_raw/cn_official/round_11/conditions/q22041_a2204102.json
11,22051,2205101,Single,您以什么为目标游玩FTG？,我只想体验游戏流程和视听表现,2996,2913,2492,2348,382,2630,366,data_raw/cn_official/round_11/conditions/q22051_a2205101.json
11,22051,2205102,Single,您以什么为目标游玩FTG？,我想通关某部作品的某些路线,761,738,615,587,87,657,104,data_raw/cn_official/round_11/conditions/q22051_a2205102.json
11,22051,2205103,Single,您以什么为目标游玩FTG？,我想通关某部作品的全部路线,885,861,739,713,107,783,102,data_raw/cn_official/round_11/conditions/q22051_a2205103.json
11,22051,2205104,Single,您以什么为目标游玩FTG？,我想要磨练自己的游戏技术,1054,1034,893,839,122,953,101,data_raw/cn_official/round_11/conditions/q22051_a2205104.json
11,22061,2206101,Single,您玩过FTG作（多人）吗？,玩过,2849,2764,2318,2230,347,2506,343,data_raw/cn_official/round_11/conditions/q22061_a2206101.json
11,22061,2206102,Single,您玩过FTG作（多人）吗？,没玩过,5236,5091,4257,3992,574,4537,699,data_raw/cn_official/round_11/conditions/q22061_a2206102.json
11,22071,2207101,Single,您的多人FTG对战情况是什么样的？,我与没什么游戏经验的朋友进行过联机对战,1338,1291,1082,1030,150,1182,156,data_raw/cn_official/round_11/conditions/q22071_a2207101.json
11,22071,2207102,Single,您的多人FTG对战情况是什么样的？,我与对游戏较为熟悉的玩家进行过对战,1202,1168,981,960,165,1064,138,data_raw/cn_official/round_11/conditions/q22071_a2207102.json
11,22071,2207103,Single,您的多人FTG对战情况是什么样的？,我与游戏水平较高的玩家进行过互有胜负的对战,278,274,232,216,30,242,36,data_raw/cn_official/round_11/conditions/q22071_a2207103.json
11,22071,2207104,Single,您的多人FTG对战情况是什么样的？,我在经常进行格斗对战的社交圈内处于顶尖水平,30,30,22,23,2,18,12,data_raw/cn_official/round_11/conditions/q22071_a2207104.json
11,22081,2208101,Single,您是否玩过《东方兽王园》？,玩过,3452,3359,2910,2757,452,3026,426,data_raw/cn_official/round_11/conditions/q22081_a2208101.json
11,22081,2208102,Single,您是否玩过《东方兽王园》？,没玩过,4627,4490,3660,3462,469,4013,614,data_raw/cn_official/round_11/conditions/q22081_a2208102.json
11,23011,2301101,Single,您是否（作为游客/摊主）参加过东方主题的线下活动？,是,2198,2146,1793,1806,370,1887,311,data_raw/cn_official/round_11/conditions/q23011_a2301101.json
11,23011,2301102,Single,您是否（作为游客/摊主）参加过东方主题的线下活动？,否,2390,2325,1962,1914,303,2023,367,data_raw/cn_official/round_11/conditions/q23011_a2301102.json
11,23021,2302101,Single,您2023年内是否（作为游客/摊主）参加过东方主题的线下活动？,是,1780,1739,1466,1469,308,1533,247,data_raw/cn_official/round_11/conditions/q23021_a2302101.json
11,23021,2302102,Single,您2023年内是否（作为游客/摊主）参加过东方主题的线下活动？,否,413,402,323,334,62,350,63,data_raw/cn_official/round_11/conditions/q23021_a2302102.json
11,23022,2302201,Multiple,您没有参加过展会的原因是？,想去的展会被取消,104,103,84,85,12,82,22,data_raw/cn_official/round_11/conditions/q23022_a2302201.json
11,23022,2302202,Multiple,您没有参加过展会的原因是？,没有时间,1719,1673,1436,1394,225,1464,255,data_raw/cn_official/round_11/conditions/q23022_a2302202.json
11,23022,2302203,Multiple,您没有参加过展会的原因是？,路费太贵,676,658,563,554,86,578,98,data_raw/cn_official/round_11/conditions/q23022_a2302203.json
11,23022,2302204,Multiple,您没有参加过展会的原因是？,生活环境原因,1199,1170,1014,999,151,1006,193,data_raw/cn_official/round_11/conditions/q23022_a2302204.json
11,23022,2302205,Multiple,您没有参加过展会的原因是？,不知道线下展会的信息,726,706,595,579,86,617,109,data_raw/cn_official/round_11/conditions/q23022_a2302205.json
11,23022,2302206,Multiple,您没有参加过展会的原因是？,其它,347,340,281,275,51,294,53,data_raw/cn_official/round_11/conditions/q23022_a2302206.json
11,23031,2303101,Single,您是否只考虑参加本地或附近地区的同人展？,仅参加本地或附近地区的展会,2890,2818,2339,2309,397,2439,451,data_raw/cn_official/round_11/conditions/q23031_a2303101.json
11,23031,2303102,Single,您是否只考虑参加本地或附近地区的同人展？,异地的展会也会去,1664,1620,1387,1383,275,1444,220,data_raw/cn_official/round_11/conditions/q23031_a2303102.json
11,23041,2304101,Single,您了解官方授权商业游戏《东方弹幕神乐 失落幻想》及前作吗？,玩过前作东方弹幕神乐，对新作很感兴趣,1064,1035,883,867,147,901,163,data_raw/cn_official/round_11/conditions/q23041_a2304101.json
11,23041,2304102,Single,您了解官方授权商业游戏《东方弹幕神乐 失落幻想》及前作吗？,玩过前作东方弹幕神乐，现在不感兴趣了,459,443,359,353,63,387,72,data_raw/cn_official/round_11/conditions/q23041_a2304102.json
11,23041,2304103,Single,您了解官方授权商业游戏《东方弹幕神乐 失落幻想》及前作吗？,只是听说过，不过感兴趣,2387,2332,1973,1956,353,2051,336,data_raw/cn_official/round_11/conditions/q23041_a2304103.json
11,23041,2304104,Single,您了解官方授权商业游戏《东方弹幕神乐 失落幻想》及前作吗？,没玩过，也不感兴趣,641,626,510,514,108,542,99,data_raw/cn_official/round_11/conditions/q23041_a2304104.json
11,23061,2306101,Single,您是否了解其他几款商业授权手游作品（如东方大炮弹、东方DungeonDive、东方ArcadiaRecord等）？,十分了解,553,532,458,450,74,462,91,data_raw/cn_official/round_11/conditions/q23061_a2306101.json
11,23061,2306102,Single,您是否了解其他几款商业授权手游作品（如东方大炮弹、东方DungeonDive、东方ArcadiaRecord等）？,听闻过相关信息,3364,3287,2800,2761,522,2904,460,data_raw/cn_official/round_11/conditions/q23061_a2306102.json
11,23061,2306103,Single,您是否了解其他几款商业授权手游作品（如东方大炮弹、东方DungeonDive、东方ArcadiaRecord等）？,没听说过,301,292,207,218,22,245,56,data_raw/cn_official/round_11/conditions/q23061_a2306103.json
11,23061,2306104,Single,您是否了解其他几款商业授权手游作品（如东方大炮弹、东方DungeonDive、东方ArcadiaRecord等）？,不关注这些,329,321,256,257,53,267,62,data_raw/cn_official/round_11/conditions/q23061_a2306104.json
11,24011,2401101,Multiple,您是否购买过已经引进的正版简中出版物？,东方人物名鉴 常世篇/宵暗篇,2240,2187,1871,1846,360,1954,286,data_raw/cn_official/round_11/conditions/q24011_a2401101.json
11,24011,2401102,Multiple,您是否购买过已经引进的正版简中出版物？,东方文果真报,1792,1750,1503,1490,284,1565,227,data_raw/cn_official/round_11/conditions/q24011_a2401102.json
11,24011,2401103,Multiple,您是否购买过已经引进的正版简中出版物？,东方醉蝶华,1437,1402,1213,1195,223,1257,180,data_raw/cn_official/round_11/conditions/q24011_a2401103.json
11,24011,2401104,Multiple,您是否购买过已经引进的正版简中出版物？,东方三月精,1892,1843,1589,1567,292,1675,217,data_raw/cn_official/round_11/conditions/q24011_a2401104.json
11,24011,2401105,Multiple,您是否购买过已经引进的正版简中出版物？,我没有购买任何官方中文出版物,2686,2598,1978,1969,309,2344,342,data_raw/cn_official/round_11/conditions/q24011_a2401105.json
11,24021,2402101,Single,您未购买的原因是,相比于这些作品，我对其他官方出版物更感兴趣,257,251,196,188,23,217,40,data_raw/cn_official/round_11/conditions/q24021_a2402101.json
11,24021,2402102,Single,您未购买的原因是,我已经有类似的其他语言官方正版书籍了,154,149,121,120,31,134,20,data_raw/cn_official/round_11/conditions/q24021_a2402102.json
11,24021,2402103,Single,您未购买的原因是,我已经有类似的盗版书籍了,80,77,63,60,8,73,7,data_raw/cn_official/round_11/conditions/q24021_a2402103.json
11,24021,2402104,Single,您未购买的原因是,我的经济能力有限,1663,1616,1248,1258,201,1463,200,data_raw/cn_official/round_11/conditions/q24021_a2402104.json
11,24021,2402105,Single,您未购买的原因是,我不感兴趣,501,476,330,323,47,429,72,data_raw/cn_official/round_11/conditions/q24021_a2402105.json
11,24031,2403101,Single,您更感兴趣的作品是,东方求闻口授/史记,94,89,71,65,8,80,14,data_raw/cn_official/round_11/conditions/q24031_a2403101.json
11,24031,2403102,Single,您更感兴趣的作品是,东方香霖堂,23,23,12,14,1,21,2,data_raw/cn_official/round_11/conditions/q24031_a2403102.json
11,24031,2403103,Single,您更感兴趣的作品是,东方茨歌仙,45,43,28,26,2,43,2,data_raw/cn_official/round_11/conditions/q24031_a2403103.json
11,24031,2403104,Single,您更感兴趣的作品是,东方铃奈庵,27,27,21,21,4,23,4,data_raw/cn_official/round_11/conditions/q24031_a2403104.json
11,24031,2403105,Single,您更感兴趣的作品是,东方智灵奇传,18,17,14,14,4,16,2,data_raw/cn_official/round_11/conditions/q24031_a2403105.json
11,24031,2403106,Single,您更感兴趣的作品是,东方儚月抄系列,38,38,32,31,3,31,7,data_raw/cn_official/round_11/conditions/q24031_a2403106.json
11,24031,2403107,Single,您更感兴趣的作品是,东方文花帖,36,33,24,23,3,32,4,data_raw/cn_official/round_11/conditions/q24031_a2403107.json
11,24031,2403108,Single,您更感兴趣的作品是,魔理沙的魔法书,33,32,19,22,4,27,6,data_raw/cn_official/round_11/conditions/q24031_a2403108.json
11,24031,2403109,Single,您更感兴趣的作品是,秘封俱乐部异界摄影记录,22,21,17,18,5,19,3,data_raw/cn_official/round_11/conditions/q24031_a2403109.json
11,24031,2403110,Single,您更感兴趣的作品是,东方外来韦编,8,8,5,5,1,6,2,data_raw/cn_official/round_11/conditions/q24031_a2403110.json
11,24031,2403111,Single,您更感兴趣的作品是,东方紫香花,4,4,3,3,2,3,1,data_raw/cn_official/round_11/conditions/q24031_a2403111.json
11,24031,2403112,Single,您更感兴趣的作品是,其他ZUN参与的书籍,107,96,57,59,7,90,17,data_raw/cn_official/round_11/conditions/q24031_a2403112.json
11,24051,2405101,Single,您认为现在的官中出版物定价如何？,合适,4432,4300,3478,3452,614,3869,563,data_raw/cn_official/round_11/conditions/q24051_a2405101.json
11,24051,2405102,Single,您认为现在的官中出版物定价如何？,定价偏高,1519,1482,1215,1194,198,1306,213,data_raw/cn_official/round_11/conditions/q24051_a2405102.json
11,24051,2405103,Single,您认为现在的官中出版物定价如何？,定价偏低,38,36,19,21,2,31,7,data_raw/cn_official/round_11/conditions/q24051_a2405103.json
11,24061,2406101,Single,您是否支持继续以目前的模式（保持现在的引进速度及质量）引进官中出版物？,支持,5744,5575,4513,4469,777,4998,746,data_raw/cn_official/round_11/conditions/q24061_a2406101.json
11,24061,2406102,Single,您是否支持继续以目前的模式（保持现在的引进速度及质量）引进官中出版物？,不支持,229,227,186,185,37,194,35,data_raw/cn_official/round_11/conditions/q24061_a2406102.json
11,24081,2408101,Single,您对于目前引进的官中出版物质量是否满意？,满意,5744,5582,4530,4484,779,4999,745,data_raw/cn_official/round_11/conditions/q24081_a2408101.json
11,24081,2408102,Single,您对于目前引进的官中出版物质量是否满意？,不满意,188,181,141,146,29,153,35,data_raw/cn_official/round_11/conditions/q24081_a2408102.json
11,24101,2410101,Single,您是否使用过盗版官作游戏？（注：网络上免费下载的完整官作游戏均为盗版）,是，并且购买了对应的正版,1669,1613,1354,1320,235,1442,227,data_raw/cn_official/round_11/conditions/q24101_a2410101.json
11,24101,2410102,Single,您是否使用过盗版官作游戏？（注：网络上免费下载的完整官作游戏均为盗版）,是，并且没有购买对应的正版,2734,2680,2251,2195,441,2466,268,data_raw/cn_official/round_11/conditions/q24101_a2410102.json
11,24101,2410103,Single,您是否使用过盗版官作游戏？（注：网络上免费下载的完整官作游戏均为盗版）,否,1520,1462,1057,1107,132,1237,283,data_raw/cn_official/round_11/conditions/q24101_a2410103.json
11,24121,2412101,Single,您是否了解过盗版的二创作品（盗版CD、盗版漫画等）？,（有意或无意地）购买过,652,627,499,497,89,546,106,data_raw/cn_official/round_11/conditions/q24121_a2412101.json
11,24121,2412102,Single,您是否了解过盗版的二创作品（盗版CD、盗版漫画等）？,听说过,2906,2833,2306,2300,420,2528,378,data_raw/cn_official/round_11/conditions/q24121_a2412102.json
11,24121,2412103,Single,您是否了解过盗版的二创作品（盗版CD、盗版漫画等）？,没有听说过,2333,2268,1837,1805,295,2042,291,data_raw/cn_official/round_11/conditions/q24121_a2412103.json
11,24141,2414101,Single,您是否了解在同人创作中存在的盗用（如盗视频，挪用换皮，抄袭剽窃等）？,见到过相关的盗用情况,2364,2295,1891,1890,353,1996,368,data_raw/cn_official/round_11/conditions/q24141_a2414101.json
11,24141,2414102,Single,您是否了解在同人创作中存在的盗用（如盗视频，挪用换皮，抄袭剽窃等）？,听说过,2134,2078,1730,1679,290,1901,233,data_raw/cn_official/round_11/conditions/q24141_a2414102.json
11,24141,2414103,Single,您是否了解在同人创作中存在的盗用（如盗视频，挪用换皮，抄袭剽窃等）？,没有听说过,1384,1346,1014,1027,160,1211,173,data_raw/cn_official/round_11/conditions/q24141_a2414103.json
11,24161,2416101,Single,您是否了解类似流星计划、因幡帝汉化组这样的同人作品正版引进的组织？,已购入过引进的作品,1210,1184,999,1002,209,1033,177,data_raw/cn_official/round_11/conditions/q24161_a2416101.json
11,24161,2416102,Single,您是否了解类似流星计划、因幡帝汉化组这样的同人作品正版引进的组织？,听说过,3425,3337,2783,2746,489,3004,421,data_raw/cn_official/round_11/conditions/q24161_a2416102.json
11,24161,2416103,Single,您是否了解类似流星计划、因幡帝汉化组这样的同人作品正版引进的组织？,没有听说过,1243,1193,849,843,104,1068,175,data_raw/cn_official/round_11/conditions/q24161_a2416103.json
11,25011,2502501,Single,请问您是否知道“THBWiki”？,一直在使用,2298,2242,2032,1959,475,1994,304,data_raw/cn_official/round_11/conditions/q25011_a2502501.json
11,25011,2502502,Single,请问您是否知道“THBWiki”？,偶尔会使用,1459,1425,1185,1170,169,1288,171,data_raw/cn_official/round_11/conditions/q25011_a2502502.json
11,25011,2502503,Single,请问您是否知道“THBWiki”？,基本不使用,159,152,110,97,12,123,36,data_raw/cn_official/round_11/conditions/q25011_a2502503.json
11,25011,2502504,Single,请问您是否知道“THBWiki”？,仅仅知道存在但是没有访问过,165,155,119,112,11,137,28,data_raw/cn_official/round_11/conditions/q25011_a2502504.json
11,25011,2502505,Single,请问您是否知道“THBWiki”？,现在才知道它的存在,232,217,125,135,14,192,40,data_raw/cn_official/round_11/conditions/q25011_a2502505.json
11,25021,2502101,Single,请问您是否知道VoileLabs的下属网站“PatchyVideo（帕琪站）”？,一直在使用,254,248,207,203,37,208,46,data_raw/cn_official/round_11/conditions/q25021_a2502101.json
11,25021,2502102,Single,请问您是否知道VoileLabs的下属网站“PatchyVideo（帕琪站）”？,偶尔会使用,664,648,561,561,141,586,78,data_raw/cn_official/round_11/conditions/q25021_a2502102.json
11,25021,2502103,Single,请问您是否知道VoileLabs的下属网站“PatchyVideo（帕琪站）”？,基本不使用,506,490,399,387,89,439,67,data_raw/cn_official/round_11/conditions/q25021_a2502103.json
11,25021,2502104,Single,请问您是否知道VoileLabs的下属网站“PatchyVideo（帕琪站）”？,仅仅知道存在但是没有访问过,886,859,749,717,142,756,130,data_raw/cn_official/round_11/conditions/q25021_a2502104.json
11,25021,2502105,Single,请问您是否知道VoileLabs的下属网站“PatchyVideo（帕琪站）”？,现在才知道它的存在,1954,1900,1621,1573,271,1702,252,data_raw/cn_official/round_11/conditions/q25021_a2502105.json
11,25031,2503101,Single,请问您是否了解视频索引站（如帕琪站）的具体功能的用途？,了解并且在使用,69,66,50,49,5,54,15,data_raw/cn_official/round_11/conditions/q25031_a2503101.json
11,25031,2503102,Single,请问您是否了解视频索引站（如帕琪站）的具体功能的用途？,了解但没有使用,761,731,632,602,126,660,101,data_raw/cn_official/round_11/conditions/q25031_a2503102.json
11,25031,2503103,Single,请问您是否了解视频索引站（如帕琪站）的具体功能的用途？,不了解,2509,2445,2081,2020,371,2177,332,data_raw/cn_official/round_11/conditions/q25031_a2503103.json
11,25051,2505101,Single,您平时是否会“主动”关注东方信息？,会,3294,3219,2836,2751,564,2851,443,data_raw/cn_official/round_11/conditions/q25051_a2505101.json
11,25051,2505102,Single,您平时是否会“主动”关注东方信息？,不会，但是会被动从社交环境中获得信息,619,593,452,451,78,545,74,data_raw/cn_official/round_11/conditions/q25051_a2505102.json
11,25051,2505103,Single,您平时是否会“主动”关注东方信息？,想主动关注，但是不知道从何关注,215,202,145,138,18,182,33,data_raw/cn_official/round_11/conditions/q25051_a2505103.json
11,25051,2505104,Single,您平时是否会“主动”关注东方信息？,完全不想关注,28,27,17,19,4,21,7,data_raw/cn_official/round_11/conditions/q25051_a2505104.json
11,25061,2506101,Multiple,您接触东方信息的渠道有哪些？,视频网站（如B站等）,4046,3941,3395,3299,657,3513,533,data_raw/cn_official/round_11/conditions/q25061_a2506101.json
11,25061,2506102,Multiple,您接触东方信息的渠道有哪些？,短视频平台（如抖音，快手等）,312,300,245,247,40,228,84,data_raw/cn_official/round_11/conditions/q25061_a2506102.json
11,25061,2506103,Multiple,您接触东方信息的渠道有哪些？,即时通信工具（如QQ、微信、Discord等）,2949,2879,2499,2420,523,2572,377,data_raw/cn_official/round_11/conditions/q25061_a2506103.json
11,25061,2506104,Multiple,您接触东方信息的渠道有哪些？,主题社区（如百度贴吧，论坛等）,2789,2718,2369,2301,471,2461,328,data_raw/cn_official/round_11/conditions/q25061_a2506104.json
11,25061,2506105,Multiple,您接触东方信息的渠道有哪些？,生活分享平台（如INS、小红书等）,262,249,213,215,39,178,84,data_raw/cn_official/round_11/conditions/q25061_a2506105.json
11,25061,2506106,Multiple,您接触东方信息的渠道有哪些？,SNS平台（如QQ空间，微博，X（推特）等）,1388,1356,1189,1182,252,1111,277,data_raw/cn_official/round_11/conditions/q25061_a2506106.json
11,25061,2506107,Multiple,您接触东方信息的渠道有哪些？,社交网络（如人人，FB，G+等）,467,450,379,377,64,381,86,data_raw/cn_official/round_11/conditions/q25061_a2506107.json
11,25061,2506108,Multiple,您接触东方信息的渠道有哪些？,现实生活（如学校社团）,1190,1149,993,980,211,1044,146,data_raw/cn_official/round_11/conditions/q25061_a2506108.json
11,25061,2506109,Multiple,您接触东方信息的渠道有哪些？,其他途径,590,573,504,500,109,516,74,data_raw/cn_official/round_11/conditions/q25061_a2506109.json
11,25071,2507101,Multiple,您“主动”关注的信息类型有哪些？,东方官方情报（如新作发布、ZUN的动态等）,3497,3411,3002,2903,592,3032,465,data_raw/cn_official/round_11/conditions/q25071_a2507101.json
11,25071,2507102,Multiple,您“主动”关注的信息类型有哪些？,国内二次创作作品,3575,3486,3014,2942,596,3109,466,data_raw/cn_official/round_11/conditions/q25071_a2507102.json
11,25071,2507103,Multiple,您“主动”关注的信息类型有哪些？,日本/海外二次创作作品,2910,2850,2512,2462,513,2505,405,data_raw/cn_official/round_11/conditions/q25071_a2507103.json
11,25071,2507104,Multiple,您“主动”关注的信息类型有哪些？,东方社群内的实时话题/梗/Meme等,3165,3079,2696,2614,525,2768,397,data_raw/cn_official/round_11/conditions/q25071_a2507104.json
11,25071,2507105,Multiple,您“主动”关注的信息类型有哪些？,线下活动相关,1850,1805,1618,1577,367,1621,229,data_raw/cn_official/round_11/conditions/q25071_a2507105.json
11,25071,2507106,Multiple,您“主动”关注的信息类型有哪些？,其他,606,586,507,499,117,528,78,data_raw/cn_official/round_11/conditions/q25071_a2507106.json
11,25081,2508101,Multiple,您平时被动接触到的信息类型有哪些？,东方官方情报（如新作发布、ZUN的动态等）,3116,3043,2665,2607,539,2711,405,data_raw/cn_official/round_11/conditions/q25081_a2508101.json
11,25081,2508102,Multiple,您平时被动接触到的信息类型有哪些？,国内二次创作作品,3198,3118,2704,2616,539,2804,394,data_raw/cn_official/round_11/conditions/q25081_a2508102.json
11,25081,2508103,Multiple,您平时被动接触到的信息类型有哪些？,日本/海外二次创作作品,2745,2674,2355,2290,487,2399,346,data_raw/cn_official/round_11/conditions/q25081_a2508103.json
11,25081,2508104,Multiple,您平时被动接触到的信息类型有哪些？,东方社群内的实时话题/梗/Meme等,3100,3019,2644,2565,545,2712,388,data_raw/cn_official/round_11/conditions/q25081_a2508104.json
11,25081,2508105,Multiple,您平时被动接触到的信息类型有哪些？,线下活动相关,2205,2147,1907,1850,431,1929,276,data_raw/cn_official/round_11/conditions/q25081_a2508105.json
11,25081,2508106,Multiple,您平时被动接触到的信息类型有哪些？,其他,730,708,628,624,144,638,92,data_raw/cn_official/round_11/conditions/q25081_a2508106.json
11,25091,2509101,Multiple,您通过哪些账号或平台了解东方信息？,Bilibili,4083,3976,3416,3323,662,3545,538,data_raw/cn_official/round_11/conditions/q25091_a2509101.json
11,25091,2509102,Multiple,您通过哪些账号或平台了解东方信息？,抖音,193,188,157,155,20,125,68,data_raw/cn_official/round_11/conditions/q25091_a2509102.json
11,25091,2509103,Multiple,您通过哪些账号或平台了解东方信息？,快手,69,66,50,50,6,48,21,data_raw/cn_official/round_11/conditions/q25091_a2509103.json
11,25091,2509104,Multiple,您通过哪些账号或平台了解东方信息？,微博,433,422,363,367,91,288,145,data_raw/cn_official/round_11/conditions/q25091_a2509104.json
11,25091,2509105,Multiple,您通过哪些账号或平台了解东方信息？,小红书,140,134,116,115,20,81,59,data_raw/cn_official/round_11/conditions/q25091_a2509105.json
11,25091,2509106,Multiple,您通过哪些账号或平台了解东方信息？,X（推特）,1470,1434,1264,1248,273,1230,240,data_raw/cn_official/round_11/conditions/q25091_a2509106.json
11,25091,2509107,Multiple,您通过哪些账号或平台了解东方信息？,INS,112,106,96,93,17,88,24,data_raw/cn_official/round_11/conditions/q25091_a2509107.json
11,25091,2509108,Multiple,您通过哪些账号或平台了解东方信息？,X岛匿名版,227,214,180,173,51,197,30,data_raw/cn_official/round_11/conditions/q25091_a2509108.json
11,25091,2509109,Multiple,您通过哪些账号或平台了解东方信息？,虎扑,89,85,64,64,6,74,15,data_raw/cn_official/round_11/conditions/q25091_a2509109.json
11,25091,2509110,Multiple,您通过哪些账号或平台了解东方信息？,THBWiki,2926,2861,2583,2494,557,2559,367,data_raw/cn_official/round_11/conditions/q25091_a2509110.json
11,25091,2509111,Multiple,您通过哪些账号或平台了解东方信息？,萌娘百科,2172,2118,1876,1819,389,1891,281,data_raw/cn_official/round_11/conditions/q25091_a2509111.json
11,25091,2509112,Multiple,您通过哪些账号或平台了解东方信息？,Niconico,551,538,488,477,127,461,90,data_raw/cn_official/round_11/conditions/q25091_a2509112.json
11,25091,2509113,Multiple,您通过哪些账号或平台了解东方信息？,Youtube,895,870,769,755,194,776,119,data_raw/cn_official/round_11/conditions/q25091_a2509113.json
11,25091,2509114,Multiple,您通过哪些账号或平台了解东方信息？,Pixiv,1955,1912,1704,1669,377,1715,240,data_raw/cn_official/round_11/conditions/q25091_a2509114.json
11,25091,2509115,Multiple,您通过哪些账号或平台了解东方信息？,百度东方吧,2720,2655,2332,2262,467,2402,318,data_raw/cn_official/round_11/conditions/q25091_a2509115.json
11,25091,2509116,Multiple,您通过哪些账号或平台了解东方信息？,喵玉殿论坛,984,959,878,864,211,851,133,data_raw/cn_official/round_11/conditions/q25091_a2509116.json
11,25091,2509117,Multiple,您通过哪些账号或平台了解东方信息？,NGA/S1等综合论坛,195,191,166,161,48,174,21,data_raw/cn_official/round_11/conditions/q25091_a2509117.json
11,25091,2509118,Multiple,您通过哪些账号或平台了解东方信息？,东方活动群（如THO群）或社团群/作者个人群,1833,1794,1608,1558,367,1590,243,data_raw/cn_official/round_11/conditions/q25091_a2509118.json
11,25091,2509119,Multiple,您通过哪些账号或平台了解东方信息？,THBWiki微博/B站号,1330,1297,1196,1150,282,1158,172,data_raw/cn_official/round_11/conditions/q25091_a2509119.json
11,25091,2509120,Multiple,您通过哪些账号或平台了解东方信息？,殇韵月风微博/B站号,1059,1040,957,927,251,915,144,data_raw/cn_official/round_11/conditions/q25091_a2509120.json
11,25091,2509121,Multiple,您通过哪些账号或平台了解东方信息？,囧仙B站号,1454,1421,1301,1264,296,1284,170,data_raw/cn_official/round_11/conditions/q25091_a2509121.json
