condition_family,question_index,question_group,question,question_token,answer_index,answer_id,answer,expected_cohort,target_category,status,row_count,url,raw_path,processed_path,error,expected_cohort_source,total_effective_votes,total_first_votes,filtered_entity_count,actual_entity_count,mean_votes,median_votes,official_filter_description
questionnaire_answer,5,1,您的工作类型是,9e5354c6c9102cba01b3afcf6f06QlA7yH2F2019,3,3,自由职业者,280,chara,available_crawled,138,https://touhou.vote/v8/?m=chara&type=simple&quest=9e5354c6c9102cba01b3afcf6f06QlA7yH2F2019&item=3,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_005/a_003/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_005/a_003/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您的工作类型是→自由职业者</b>
questionnaire_answer,5,1,您的工作类型是,9e5354c6c9102cba01b3afcf6f06QlA7yH2F2019,3,3,自由职业者,280,music,available_crawled,286,https://touhou.vote/v8/?m=music&type=simple&quest=9e5354c6c9102cba01b3afcf6f06QlA7yH2F2019&item=3,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_005/a_003/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_005/a_003/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您的工作类型是→自由职业者</b>
questionnaire_answer,5,1,您的工作类型是,9e5354c6c9102cba01b3afcf6f06QlA7yH2F2019,4,4,待业/无业/失业,228,chara,available_crawled,141,https://touhou.vote/v8/?m=chara&type=simple&quest=9e5354c6c9102cba01b3afcf6f06QlA7yH2F2019&item=4,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_005/a_004/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_005/a_004/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您的工作类型是→待业/无业/失业</b>
questionnaire_answer,5,1,您的工作类型是,9e5354c6c9102cba01b3afcf6f06QlA7yH2F2019,4,4,待业/无业/失业,228,music,available_crawled,311,https://touhou.vote/v8/?m=music&type=simple&quest=9e5354c6c9102cba01b3afcf6f06QlA7yH2F2019&item=4,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_005/a_004/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_005/a_004/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您的工作类型是→待业/无业/失业</b>
questionnaire_answer,5,1,您的工作类型是,9e5354c6c9102cba01b3afcf6f06QlA7yH2F2019,5,5,其他,176,chara,available_crawled,126,https://touhou.vote/v8/?m=chara&type=simple&quest=9e5354c6c9102cba01b3afcf6f06QlA7yH2F2019&item=5,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_005/a_005/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_005/a_005/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您的工作类型是→其他</b>
questionnaire_answer,5,1,您的工作类型是,9e5354c6c9102cba01b3afcf6f06QlA7yH2F2019,5,5,其他,176,music,available_crawled,248,https://touhou.vote/v8/?m=music&type=simple&quest=9e5354c6c9102cba01b3afcf6f06QlA7yH2F2019&item=5,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_005/a_005/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_005/a_005/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您的工作类型是→其他</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,1,01,北京,569,chara,available_crawled,160,https://touhou.vote/v8/?m=chara&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=01,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您的居住地是→北京</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,1,01,北京,569,music,available_crawled,370,https://touhou.vote/v8/?m=music&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=01,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您的居住地是→北京</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,2,02,上海,591,chara,available_crawled,142,https://touhou.vote/v8/?m=chara&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=02,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_002/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_002/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您的居住地是→上海</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,2,02,上海,591,music,available_crawled,344,https://touhou.vote/v8/?m=music&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=02,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_002/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_002/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您的居住地是→上海</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,3,03,广东,1079,chara,available_crawled,156,https://touhou.vote/v8/?m=chara&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=03,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_003/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_003/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您的居住地是→广东</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,3,03,广东,1079,music,available_crawled,413,https://touhou.vote/v8/?m=music&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=03,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_003/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_003/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您的居住地是→广东</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,4,04,天津,185,chara,available_crawled,114,https://touhou.vote/v8/?m=chara&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=04,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_004/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_004/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您的居住地是→天津</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,4,04,天津,185,music,available_crawled,272,https://touhou.vote/v8/?m=music&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=04,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_004/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_004/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您的居住地是→天津</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,5,05,重庆,205,chara,available_crawled,119,https://touhou.vote/v8/?m=chara&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=05,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_005/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_005/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您的居住地是→重庆</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,5,05,重庆,205,music,available_crawled,243,https://touhou.vote/v8/?m=music&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=05,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_005/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_005/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您的居住地是→重庆</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,6,06,四川,419,chara,available_crawled,134,https://touhou.vote/v8/?m=chara&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=06,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_006/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_006/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您的居住地是→四川</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,6,06,四川,419,music,available_crawled,337,https://touhou.vote/v8/?m=music&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=06,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_006/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_006/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您的居住地是→四川</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,7,07,江苏,711,chara,available_crawled,152,https://touhou.vote/v8/?m=chara&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=07,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_007/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_007/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您的居住地是→江苏</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,7,07,江苏,711,music,available_crawled,372,https://touhou.vote/v8/?m=music&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=07,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_007/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_007/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您的居住地是→江苏</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,8,08,浙江,532,chara,available_crawled,142,https://touhou.vote/v8/?m=chara&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=08,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_008/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_008/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您的居住地是→浙江</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,8,08,浙江,532,music,available_crawled,314,https://touhou.vote/v8/?m=music&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=08,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_008/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_008/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您的居住地是→浙江</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,9,09,湖北,379,chara,available_crawled,132,https://touhou.vote/v8/?m=chara&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=09,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_009/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_009/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您的居住地是→湖北</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,9,09,湖北,379,music,available_crawled,316,https://touhou.vote/v8/?m=music&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=09,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_009/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_009/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您的居住地是→湖北</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,10,10,湖南,230,chara,available_crawled,126,https://touhou.vote/v8/?m=chara&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=10,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_010/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_010/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您的居住地是→湖南</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,10,10,湖南,230,music,available_crawled,276,https://touhou.vote/v8/?m=music&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=10,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_010/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_010/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您的居住地是→湖南</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,11,11,山东,407,chara,available_crawled,140,https://touhou.vote/v8/?m=chara&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=11,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_011/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_011/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您的居住地是→山东</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,11,11,山东,407,music,available_crawled,308,https://touhou.vote/v8/?m=music&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=11,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_011/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_011/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您的居住地是→山东</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,12,12,山西,100,chara,available_crawled,103,https://touhou.vote/v8/?m=chara&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=12,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_012/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_012/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您的居住地是→山西</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,12,12,山西,100,music,available_crawled,171,https://touhou.vote/v8/?m=music&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=12,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_012/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_012/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您的居住地是→山西</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,13,13,河北,172,chara,available_crawled,122,https://touhou.vote/v8/?m=chara&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=13,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_013/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_013/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您的居住地是→河北</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,13,13,河北,172,music,available_crawled,250,https://touhou.vote/v8/?m=music&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=13,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_013/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_013/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您的居住地是→河北</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,14,14,河南,249,chara,available_crawled,127,https://touhou.vote/v8/?m=chara&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=14,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_014/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_014/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您的居住地是→河南</b>
